filename,a,b,mae,Temperature,SOC,Cell_type,Chemistry
C00130_sum.json,0.6050246682728471,0.5194404941973856,0.1169288586289761,24,100,K2 Energy LFP18650P,LFP
C00039_sum.json,0.21003857132742704,0.7081576885266598,0.3695018193815713,24,50,Panasonic NCR18650B,NCA
C00038_sum.json,0.1516153900706338,0.756372273369452,0.3369296000195794,24,50,Panasonic NCR18650B,NCA
C00146_sum.json,1.647593641077974,0.6390283663518137,0.03334909421696687,60,100,K2 Energy LFP18650P,LFP
C00147_sum.json,1.5686070593361896,0.6245414760305686,0.024516120397774444,60,100,K2 Energy LFP18650P,LFP
C00228_sum.json,0.8166988801012787,0.7422578529425726,0.05367419184674134,60,50,K2 Energy LFP18650E,LFP
C00229_sum.json,0.818976726621459,0.739446731907952,0.04957691842692687,60,50,K2 Energy LFP18650E,LFP
C00095_sum.json,0.23564617197388582,0.6051932239245391,0.16076481954847316,24,50,Ultralife 502030,LCO
C00094_sum.json,0.3095547815047497,0.5839695012938574,0.1899071894608722,24,50,Ultralife 502030,LCO
C00007_sum.json,0.28719297679151623,0.6413579486552576,0.34662656252313045,24,100,Panasonic NCR18650GA,NCA
C00006_sum.json,0.09590604566311037,0.7849810323403562,0.12681981762755137,24,50,Panasonic NCR18650GA,NCA
C00173_sum.json,0.034519696802408094,0.8066978125793127,0.09943087116400631,24,100,Tenergy 302030,LCO
C00197_sum.json,0.013649194465616282,0.920915064196998,0.09448584980579643,24,50,Tenergy 302030,LCO
C00196_sum.json,0.003283095820186786,1.0929279272531673,0.12546418210966304,24,50,Tenergy 302030,LCO
C00105_sum.json,0.5016751792501557,0.8652759442328104,0.10886945073583425,24,100,Sony-Murata US18650VTC6,NMC
C00104_sum.json,0.48007062521653315,0.884411664224354,0.15691768547075519,24,100,Sony-Murata US18650VTC6,NMC
C00222_sum.json,1.0432152244481814,0.6044978469857522,0.07047650249267333,45,100,K2 Energy LFP18650E,LFP
C00044_sum.json,0.6239137468588183,0.5975491880134474,0.3113477864516838,24,100,Panasonic NCR18650B,NCA
C00045_sum.json,0.33326173116944346,0.7397337927782113,0.2888216137576272,24,100,Panasonic NCR18650B,NCA
C00223_sum.json,1.0145683634705507,0.6157773385899785,0.0720632433686447,45,100,K2 Energy LFP18650E,LFP
C00126_sum.json,0.602940885975183,0.5258940775104443,0.09915851363184203,24,100,K2 Energy LFP18650P,LFP
C00127_sum.json,0.6568391135659226,0.5100549319557492,0.1319437781861878,24,100,K2 Energy LFP18650P,LFP
C00201_sum.json,0.01103344654097782,0.9359632079423514,0.1081227967555094,24,50,Tenergy 302030,LCO
C00067_sum.json,0.13401591266648272,1.0727128476550076,0.20026016768042998,24,100,Ultralife UBP001,LCO
C00066_sum.json,0.15832873894006824,1.038704704017814,0.20731913922041525,24,100,Ultralife UBP001,LCO
C00200_sum.json,0.011342706030293515,0.9308772253897887,0.06592346902132248,24,50,Tenergy 302030,LCO
C00010_sum.json,0.33084071803105114,0.6164952985167358,0.33402520201341523,24,100,Panasonic NCR18650GA,NCA
C00011_sum.json,0.23303209052640267,0.6659177609199135,0.3720656136177297,24,100,Panasonic NCR18650GA,NCA
